iso3,year,mu,sigma,n,N_s,N_r,cj_ratio,real_gdp,inflation,unemployment,population,intrest,market_cap,elec_dem,lib_dem
GBR,2004,0.000286062182198339,0.00651398971080645,254,123,131,0.938931297709924,1982500,85.5909576416016,4.75,59.9500007629395,4.75,2815928030000,0.863,0.801
GBR,2005,0.000613204238593935,0.00550488601796929,252,116,136,0.852941176470588,2036675,87.3511352539063,4.82499980926514,60.4129981994629,4.5,3058182420000,0.865,0.804
GBR,2006,0.000403890481083976,0.00792374474027543,252,114,138,0.826086956521739,2085162,89.3852844238281,5.42500019073486,60.8269996643066,5,3781358500000,0.867,0.805
GBR,2007,0.000147236469899366,0.0110008611360984,253,119,134,0.888059701492537,2139895,91.4619369506836,5.34999990463257,61.3190002441406,5.5,3846461880000,0.867,0.805
GBR,2008,-0.00147953563428728,0.0235833690040441,254,121,133,0.909774436090226,2134571,94.7552719116211,5.72499990463257,61.8240013122559,2,1868152970000,0.867,0.805
GBR,2009,0.00078829136496451,0.0147600280919589,253,124,129,0.961240310077519,2035942,96.8073120117188,7.625,62.2610015869141,0.5,2796444320000,0.867,0.805
GBR,2010,0.000340515452586843,0.010973544148013,253,123,130,0.946153846153846,2081411,100,7.90000009536743,62.7599983215332,0.5,2686880880000,0.866,0.803
GBR,2011,-0.00022759970125091,0.0134390553073808,251,123,128,0.9609375,2105105,104.464179992676,8.10000038146973,63.2849998474121,0.5,2932240870000,0.867,0.803
GBR,2012,0.000226181302202049,0.00882289224668553,251,118,133,0.887218045112782,2136871,107.418678283691,7.97499990463257,63.7050018310547,0.5,3291640120000,0.867,0.804
GBR,2013,0.000532924151102402,0.00767198282447375,253,132,121,1.09090909090909,2175333,110.174125671387,7.625,64.1060028076172,0.5,3946884730000,0.866,0.799
GBR,2014,-0.000108652621826649,0.00716506899271147,253,131,122,1.07377049180328,2244827,111.783325195313,6.19999980926514,64.5970001220703,0.5,3570893500000,0.866,0.8
GBR,2015,-0.000199886920493835,0.0108929861708,253,117,136,0.860294117647059,2294727,111.828056335449,5.42500019073486,65.1100006103516,0.5,,0.858,0.791
GBR,2016,0.000532633027956513,0.0105920868697832,253,112,141,0.794326241134752,2338825,112.566123962402,4.94999980926514,65.6480026245117,0.25,,0.856,0.788
GBR,2017,0.000291784929996319,0.00539184836613018,252,124,128,0.96875,2400956,115.586601257324,4.44999980926514,66.0400009155273,0.5,,0.867,0.804
GBR,2018,-0.000527042810367725,0.00801051056181063,253,125,128,0.9765625,2434694,118.450508117676,4.17500019073486,66.4359970092774,0.75,,0.874,0.809
GBR,2019,0.000451571622447189,0.00739635273202699,253,126,127,0.992125984251969,2474245,120.571891784668,3.92499995231628,66.7969970703125,0.75,,0.855,0.787
GBR,2020,-0.000611990935303959,0.0186293186899304,253,129,124,1.04032258064516,2219474,121.597358703613,4.65000009536743,67.0810012817383,0.100000001490116,,0.87,0.8
GBR,2021,0.000528365591715774,0.00804095417133082,253,125,128,0.9765625,2409815,124.745315551758,4.625,67.2799987792969,0.25,3799459240000,0.859,0.782
GBR,2022,0.0000362360464250469,0.0103797482830276,250,115,135,0.851851851851852,2526428,136.055603027344,3.875,67.7910003662109,3.5,3095983430000,0.842,0.766
GBR,2023,0.000147731287817056,0.00730076565390202,251,122,129,0.945736434108527,2535017,145.993774414063,4.02500009536743,68.1220016479492,5.25,,0.847,0.768
GBR,2024,0.000217768759060715,0.00591978044619148,254,123,131,0.938931297709924,2562471,149.823883056641,4.27500009536743,68.4339981079102,4.75,,0.833,0.752
GRC,1998,0.00254244346211404,0.0249794758651187,242,118,124,0.951612903225806,169509,68.0627822875977,11.1999998092651,10.6929998397827,11.6000003814697,,0.885,0.798
GRC,1999,0.0028973021411917,0.0238658228985246,243,134,109,1.22935779816514,174717,69.5200729370117,12.125,10.7480001449585,1.75,,0.885,0.798
GRC,2000,-0.00200250687597077,0.0207277210003457,245,115,130,0.884615384615385,181566,71.533935546875,11.3500003814697,10.7760000228882,3.25,,0.884,0.799
GRC,2001,-0.00111763991560751,0.0197231737515542,240,123,117,1.05128205128205,189068,74.1383743286133,10.7749996185303,10.8360004425049,3.0625,84752030000,0.889,0.806
GRC,2002,-0.00163297711824692,0.0110540461589171,241,128,113,1.13274336283186,196484,77.0461578369141,10.3500003814697,10.8879995346069,2.125,67061460000,0.889,0.806
GRC,2003,0.00107597965488309,0.0122366138217165,240,113,127,0.889763779527559,207870,79.7041244506836,9.77499961853027,10.9160003662109,1.125,106643670000,0.889,0.806
GRC,2004,0.000844405659413269,0.00962895172273413,246,117,129,0.906976744186047,218390,82.1105651855469,10.6000003814697,10.9399995803833,1,125241630000,0.889,0.806
GRC,2005,0.00112236340047504,0.00853453542625717,244,110,134,0.82089552238806,219698,84.9733200073242,10,10.9700002670288,1.0625,145120740000,0.889,0.806
GRC,2006,0.00075099754316157,0.0120366015744543,242,114,128,0.890625,232117,87.7893371582031,9,11.0050001144409,1.9375,200696040000,0.889,0.803
GRC,2007,0.000665221232649038,0.0102347959471276,247,113,134,0.843283582089552,239716,90.4133148193359,8.39999961853027,11.03600025177,2.9375,264960820000,0.895,0.805
GRC,2008,-0.00441624554211508,0.0251549659597989,241,113,128,0.8828125,238912,94.2379608154297,7.75,11.0609998703003,2.8125,90200000000,0.902,0.813
GRC,2009,0.000853084046483203,0.0215137062611852,242,117,125,0.936,228637,95.5074615478516,9.60000038146973,11.0950002670288,0.3125,112632400000,0.901,0.813
GRC,2010,-0.00178271355626994,0.0216653745762281,247,120,127,0.944881889763779,216113,100,12.7250003814697,11.1190004348755,0.25,67586420000,0.907,0.814
GRC,2011,-0.00298540874226339,0.0236708284358132,245,121,124,0.975806451612903,194179,103.118522644043,17.8500003814697,11.1230001449585,0.4375,33778890000,0.906,0.817
GRC,2012,0.00120176682425617,0.0261019445569846,240,125,115,1.08695652173913,180418,104.184936523438,24.4249992370606,11.0860004425049,0.125,44876550000,0.899,0.808
GRC,2013,0.00103061976296795,0.0196607552021271,240,129,111,1.16216216216216,175879,103.295265197754,27.4750003814697,11.003999710083,0.75,82594240000,0.887,0.796
GRC,2014,-0.00153256673144853,0.0223901097666847,244,131,113,1.15929203539823,176715,101.855812072754,26.5,10.9270000457764,-0.125,55154270000,0.886,0.8
GRC,2015,-0.00104724063138141,0.849398082024226,226,112,114,0.982456140350877,176369,100.741821289063,24.8999996185303,10.8579998016357,-0.224999994039536,42079580000,0.877,0.782
GRC,2016,0.0000793384408832139,0.020340324991853,243,125,118,1.05932203389831,175510,100.755409240723,23.5499992370605,10.7840003967285,-0.400000005960465,37163048981.1083,0.871,0.777
GRC,2017,0.000903402687201282,0.0109603854803181,244,115,129,0.891472868217054,177427,101.901702880859,21.4500007629395,10.7679996490479,-0.400000005960465,50605060000,0.871,0.775
GRC,2018,-0.00110129364466688,0.0127283169977173,244,129,115,1.12173913043478,180387,102.691101074219,19.2999992370605,10.7410001754761,-0.400000005960465,38370850000,0.863,0.77
GRC,2019,0.00166760716588401,0.0125871119981623,241,112,129,0.868217054263566,183777,103.222190856934,17.3250007629395,10.7250003814697,-0.449999988079071,53653980000,0.864,0.764
GRC,2020,-0.000514242698497333,0.0270531484000956,243,130,113,1.15044247787611,166656,101.919548034668,16.3250007629395,10.7189998626709,-0.5,50986890000,0.789,0.67
GRC,2021,0.000415654199689765,0.0115280720167095,162,91,71,1.28169014084507,180621,102.505020141602,14.7749996185303,10.6789999008179,-0.5,59242410000,0.763,0.636
HKG,1990,0.000256864816637418,0.01210809777895,247,123,124,0.991935483870968,1076346,56.9617309570313,1.33200001716614,5.7519998550415,,83385870000,0.266,0.252
HKG,1991,0.0014169613497552,0.0113168084512166,248,121,127,0.952755905511811,1137719,63.3361740112305,1.79700005054474,5.81500005722046,,121880900000,0.301,0.274
HKG,1992,0.000996052836986147,0.0142357268874447,250,118,132,0.893939393939394,1208655,69.4078369140625,1.95899999141693,5.88800001144409,4,171983500000,0.375,0.315
HKG,1993,0.00308659873630279,0.0142545952921555,249,132,117,1.12820512820513,1283605,75.5132904052734,1.97099995613098,5.9980001449585,4,385042740000,0.375,0.315
HKG,1994,-0.00150212571414936,0.0188109147722012,248,118,130,0.907692307692308,1361083,82.1702270507813,1.9190000295639,6.11899995803833,5.75,269507830000,0.375,0.315
HKG,1995,0.0008374993300918,0.0127419091102579,247,124,123,1.00813008130081,1393391,89.5922012329102,3.18600010871887,6.26999998092651,6.25,303705280000,0.38,0.319
HKG,1996,0.0011614148551282,0.0106895996285625,249,136,113,1.20353982300885,1452728,95.2583694458008,2.76500010490418,6.4670000076294,6,449218770000,0.38,0.319
HKG,1997,-0.000925380925063132,0.0253424141971821,245,111,134,0.828358208955224,1526814,100.800178527832,2.20099997520447,6.51700019836426,7,413322580000,0.37,0.319
HKG,1998,-0.000261858703983823,0.0277896037863304,248,120,128,0.9375,1436997,103.649482727051,4.7039999961853,6.58300018310547,6.25,343566530000,0.373,0.322
HKG,1999,0.00211963595813534,0.0168104641520255,247,117,130,0.9,1473018,99.5390777587891,6.25099992752075,6.63800001144409,7,608159390000,0.372,0.322
HKG,2000,-0.000471994853457114,0.0197538481316757,247,120,127,0.944881889763779,1585901,95.8328247070312,4.94600009918213,6.71199989318848,8,623397740000,0.372,0.322
HKG,2001,-0.00115650249564652,0.0175647700394784,243,114,129,0.883720930232558,1594796,94.2892303466797,5.08599996566773,6.73000001907349,3.25,506072920000,0.372,0.323
HKG,2002,-0.000814038663363319,0.0121896538014344,247,135,112,1.20535714285714,1621217,91.4169464111328,7.32000017166138,6.72599983215332,2.75,463054920000,0.372,0.323
HKG,2003,0.00120759864323889,0.0106621031758984,248,124,124,1,1670766,89.0515441894531,7.94000005722046,6.76399993896484,2.5,714597300000,0.372,0.322
HKG,2004,0.000496292075771057,0.0103162773404861,249,128,121,1.05785123966942,1816123,88.7257843017578,6.80900001525879,6.7979998588562,3.75,861462920000,0.371,0.321
HKG,2005,0.000179821192473478,0.00724364107917616,247,128,119,1.07563025210084,1950301,89.5367813110352,5.59100008010864,6.83799982070923,5.75,1054999320000,0.369,0.32
HKG,2006,0.00119104733131091,0.00910023137692073,247,122,125,0.976,2087458,91.3277359008789,4.78999996185303,6.90399980545044,6.75,1714953250000,0.369,0.32
HKG,2007,0.00134765941513393,0.0165703405146717,246,119,127,0.937007874015748,2222409,93.1862716674805,4.01100015640259,6.93800020217896,5.75,2654416060000,0.37,0.32
HKG,2008,-0.00269033694156463,0.0323332363693593,245,122,123,0.991869918699187,2269700,97.195297241211,3.51900005340576,6.96400022506714,0.5,1328768470000,0.371,0.321
HKG,2009,0.0016822157568932,0.0205570350028048,249,116,133,0.87218045112782,2213885,97.7589416503906,5.26200008392334,6.99599981307983,0.5,2305142810000,0.373,0.323
HKG,2010,0.000208048834430269,0.0113966860164076,249,132,117,1.12820512820513,2363714,100,4.3289999961853,7.05200004577637,0.5,2711316160000,0.373,0.321
HKG,2011,-0.000905757414476375,0.0162203938489078,246,127,119,1.0672268907563,2477520,105.305267333984,3.4210000038147,7.1100001335144,0.5,2258035200000,0.371,0.321
HKG,2012,0.000838403840540978,0.0105217379555217,246,126,120,1.05,2519645,109.575172424316,3.28600001335144,7.1710000038147,0.5,2831945860000,0.364,0.316
HKG,2013,0.000115829008740569,0.00976440399163171,244,114,130,0.876923076923077,2597792,114.327613830566,3.40100002288818,7.21099996566773,0.5,3100777150000,0.361,0.312
HKG,2014,0.0000515490288297394,0.00900185559869593,247,127,120,1.05833333333333,2669554,119.385528564453,3.2960000038147,7.25299978256226,0.5,3233030590000,0.359,0.309
HKG,2015,-0.000300875449489131,0.0130297523498216,247,126,121,1.04132231404959,2733297,122.95662689209,3.31500005722046,7.30999994277954,0.75,3184874220000,0.347,0.299
HKG,2016,0.0000160161617305677,0.0119202027002527,245,107,138,0.77536231884058,2792758,125.918106079102,3.39299988746643,7.37799978256226,1,3193235542860.09,0.336,0.289
HKG,2017,0.00124971879768582,0.00710690903488331,246,131,115,1.13913043478261,2898774,127.799629211426,3.12400007247925,7.41499996185303,1.75,4350514610000,0.326,0.282
HKG,2018,-0.000594937171022838,0.0124628660731028,246,126,120,1.05,2981300,130.874649047852,2.8050000667572,7.48799991607666,2.75,3819215400000,0.321,0.274
HKG,2019,0.000352903349989541,0.0100103658323434,246,123,123,1,2931441,134.648498535156,2.91599988937378,7.52099990844727,2.49000000953674,4899234580000,0.301,0.264
HKG,2020,-0.000139506455496182,0.0147443423061848,248,111,137,0.81021897810219,2739585,134.986404418945,5.80800008773804,7.42700004577637,0.5,6130420430000,0.269,0.207
HKG,2021,-0.000614268802887471,0.0127017155865018,247,121,126,0.96031746031746,2916409,137.103118896484,5.17500019073486,7.40199995040894,0.5,5434177120000,0.212,0.163
HKG,2022,-0.000682495226582146,0.0204931464278204,246,110,136,0.808823529411765,2808981,139.683441162109,4.31899976730347,7.47300004959106,4.75,4566809060000,0.162,0.136
HKG,2023,-0.000612121260011739,0.0140735487522158,243,121,122,0.991803278688525,2901018,142.611145019531,2.94799995422363,7.52799987792969,5.75,,0.154,0.124
HKG,2024,0.000661496347833982,0.0159873471619105,246,111,135,0.822222222222222,2994262,145.107666015625,2.80399990081787,7.55700016021729,5,,0.169,0.133
HUN,1998,-0.000984699781522425,0.0311486058303065,241,121,120,1.00833333333333,23752152,47.9259986877441,7.80000019073486,10.2799997329712,17,,0.847,0.756
HUN,1999,0.00137374258654906,0.0202922487052288,244,112,132,0.848484848484848,24481588,52.7060012817383,7,10.2530002593994,14.5,,0.848,0.752
HUN,2000,-0.000477368228647233,0.0171161755991636,244,110,134,0.82089552238806,25578168,57.8639984130859,6.43300008773804,10.2220001220703,11,,0.848,0.752
HUN,2001,-0.000410307664292417,0.0143476793768347,234,106,128,0.828125,26620244,63.1599998474121,5.73999977111816,10.1999998092651,9.75,,0.848,0.752
HUN,2002,0.000369565261123335,0.015023566740272,242,122,120,1.01666666666667,27882384,66.4830017089844,5.84299993515015,10.1750001907349,8.5,12988880000,0.847,0.757
HUN,2003,0.0007599762880878,0.0113047387442296,243,116,127,0.913385826771654,29018384,69.5839996337891,5.90100002288818,10.1420001983643,12.5,16662910000,0.847,0.762
HUN,2004,0.0018306094184179,0.0108293189468116,247,121,126,0.96031746031746,30470644,74.2819976806641,6.12200021743774,10.1169996261597,9.5,28597850000,0.847,0.762
HUN,2005,0.0013962594578306,0.0150513716010803,246,108,138,0.782608695652174,31779136,76.9280014038086,6.80000019073486,10.0979995727539,6,32575670000,0.847,0.755
HUN,2006,0.000719395535017057,0.0154588257377806,248,130,118,1.10169491525424,33033164,79.931999206543,7.07499980926514,10.0769996643066,8,41934490000,0.831,0.744
HUN,2007,0.000222405207194043,0.0116627388462122,245,124,121,1.02479338842975,33124788,86.2880020141602,7,10.0659999847412,7.5,46195630000,0.853,0.768
HUN,2008,-0.0030613295934924,0.0272288911836679,249,120,129,0.930232558139535,33457340,91.5130004882812,7.42500019073486,10.0450000762939,10,18465410000,0.853,0.767
HUN,2009,0.00222844956182215,0.0234193972236719,247,101,146,0.691780821917808,31249872,95.3550033569336,9.67500019073486,10.0310001373291,6.25,30036630000,0.853,0.766
HUN,2010,0.0000187360803515944,0.0174292635864803,251,118,133,0.887218045112782,31586200,100,10.7749996185303,10.0139999389648,5.75,27708410000,0.81,0.676
HUN,2011,-0.000913121031840711,0.017294841716682,250,109,141,0.773049645390071,32175864,103.929000854492,10.6750001907349,9.98600006103516,7,18772970000,0.782,0.642
HUN,2012,0.00027857560759178,0.0123121772205544,245,129,116,1.11206896551724,31773592,109.811996459961,10.6750001907349,9.93200016021729,5.75,20760180000,0.777,0.619
HUN,2013,0.0000868595779881075,0.00992135444568584,245,120,125,0.96,32346316,111.693000793457,9.82499980926514,9.90900039672852,3,19797410000,0.728,0.564
HUN,2014,-0.000453635295651312,0.0112280302933763,242,119,123,0.967479674796748,33715280,111.436996459961,7.52500009536743,9.8769998550415,2.09999990463257,14513280000,0.667,0.518
HUN,2015,0.0014889070717615,0.0118005221137681,244,127,117,1.08547008547009,34965212,111.363998413086,6.625,9.85599994659424,1.35000002384186,17686950000,0.616,0.478
HUN,2016,0.00117849844620733,0.0103425409399787,247,119,128,0.9296875,35734800,111.805999755859,4.97499990463257,9.82999992370605,0.899999976158142,22553356583.7561,0.607,0.471
HUN,2017,0.000849829882007942,0.00835275291654248,244,125,119,1.05042016806723,37261380,114.438003540039,4,9.79800033569336,0.899999976158142,31553860000,0.559,0.435
HUN,2018,-0.0000256186139577094,0.0116789114094323,237,106,131,0.809160305343512,39259464,117.686996459961,3.59999990463257,9.77799987792969,0.899999976158142,28934570000,0.483,0.373
HUN,2019,0.000680508768089924,0.007874303423386,240,109,131,0.83206106870229,41169136,121.65599822998,3.29999995231628,9.77299976348877,0.899999976158142,32886530000,0.471,0.364
HUN,2020,-0.000368215009350529,0.0194815217981685,245,122,123,0.991869918699187,39321856,125.676002502441,4.125,9.77000045776367,0.600000023841858,27970830000,0.468,0.358
HUN,2021,0.00136938627604966,0.0100418208403504,166,88,78,1.12820512820513,42098460,132.091995239258,4.05000019073486,9.73099994659424,2.40000009536743,31571340000,0.452,0.345
IDN,1990,-0.00243451600157403,0.0110421981517224,176,116,60,1.93333333333333,2682767872,12.648458480835,2.58999991416931,179.378997802734,18.8299999237061,,0.192,0.056
IDN,1991,-0.00215641233750711,0.0108847218273986,243,132,111,1.18918918918919,2922294528,13.8426303863525,2.67000007629395,182.35400390625,18.4699993133545,,0.195,0.057
IDN,1992,0.00041694439752892,0.00706891416638418,248,145,103,1.40776699029126,3112907008,14.8873262405396,2.78999996185303,185.378005981445,13.5,,0.194,0.052
